name,artist,genre
Too Good to Say Goodbye,Bruno Mars,r&b
Promise to Stay Here,Kendra Foster,r&b
Still Down,H.E.R.,r&b
Let It Go,Keyshia Cole,r&b
Bonnie & Clyde,Mack Wilds,r&b
Sauce,Ella Mai,r&b
You Got Me,The Roots,r&b
Nobody Else But You,Trey Songz,r&b
When We,Tank,r&b
Personal,Kehlani,r&b
Tru,Lloyd,r&b
You're Makin' Me High,Toni Braxton,r&b
Andromeda (feat. DRAM),Gorillaz,r&b
Bruk Off Yuh Back (feat. Chris Brown),Konshens,r&b
U + Me (Love Lesson),Mary J. Blige,r&b
Bust Your Windows,Jazmine Sullivan,r&b
Electric Intercourse,Prince,r&b
Complicated,MIKExANGEL,r&b
Stuck With Me,Tamia,r&b
Ring (feat. Kehlani),Cardi B,r&b
There Goes My Baby,Usher,r&b
How You Gonna Act Like That,Tyrese,r&b
Can We Talk,Tevin Campbell,r&b
Pink + White,Frank Ocean,r&b
Wavy (Interlude) (feat. James Fauntleroy),SZA,r&b
Issues/Hold On,Teyana Taylor,r&b
Luck,Kayla Brianna,r&b
(Lay Your Head On My) Pillow,Tony! Toni! Toné!,r&b
Drinkin',JMSN,r&b
Garden (Say It Like Dat),SZA,r&b
Nothing Without You,The Weeknd,r&b
Make It Out Alive (feat. SiR),Nao,r&b
I Don't,Mariah Carey,r&b
Say Yes,Floetry,r&b
Sunshine,Eric Benét,r&b
Vault,Keyshia Cole,r&b
Pay Off,Nesha Deshaun,r&b
Spotlight,Jennifer Hudson,r&b
Baby-Baby-Baby,TLC,r&b
Ex-Factor,Ms. Lauryn Hill,r&b
This Is How We Do It,Montell Jordan,r&b
Unravel Me,Sabrina Claudio,r&b
F.D.N,Dreezy,r&b
Holding,Lloyd,r&b
No Air (feat. Chris Brown),Jordin Sparks,r&b
Walk Away,Kourtney White,r&b
Back For More,Justine Skye,r&b
All the Way Home,Tamar Braxton,r&b
Break From Love,Trey Songz,r&b
Frustrated,R.LUM.R,r&b
All Over You,Majid Jordan,r&b
Green Aphrodisiac,Corinne Bailey Rae,r&b
Happy Without Me,Chloe x Halle,r&b
Whatchamacallit (feat. Chris Brown),Ella Mai,r&b
Work Sumn (feat. Tory Lanez and Jacquees),Kirko Bangz,r&b
Reminder,The Weeknd,r&b
What I'm Feelin',Anthony Hamilton,r&b
Everything (feat. Trey Songz and Ludacris),Tank,r&b
Maniac,Jhene Aiko,r&b
"#BDAY (feat. Chris Brown, Siya and Sage The Gemini)",Tank,r&b
Go Thru Your Phone,PJ Morton,r&b
Love Star,Common,r&b
B2L,LeToya Luckett,r&b
Still Miss You,Sinead Harnett,r&b
Why,Roy Woods,r&b
All My People,Kindred The Family Soul,r&b
Hey Mr. D.J.,Zhané,r&b
I Like That,Janelle Monáe,r&b
Wifed Up,Xscap3,r&b
Ain't You,K. Michelle,r&b
Only You-Bad Boy Remix (feat. The Notorious B.I.G. & Mase),112,r&b
Who Can I Run To,Xscape,r&b
In Common,Alicia Keys,r&b
Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,r&b
You Remind Me,Mary J. Blige,r&b
Know Myself,Justine Skye,r&b
Disconnect,6LACK,r&b
Blessed,Daniel Caesar,r&b
I Have Nothing,Whitney Houston,r&b
Go Gina,SZA,r&b
Bad Gal,Sammie,r&b
The Point Of It All,Anthony Hamilton,r&b
First Began,PJ Morton,r&b
Turnin' Me Up,BJ The Chicago Kid,r&b
Fallen (feat. Ty Dolla $ign & Cam Wallace),Sevyn Streeter,r&b
Cater 2 U,Destiny's Child,r&b
My Love Is Your Love,Whitney Houston,r&b
Attention,Fat Joe,r&b
Halo,Beyoncé,r&b
Gut Feeling (feat. H.E.R.),Ella Mai,r&b
Thought I Knew You (feat. The Weeknd),Nicki Minaj,r&b
Body Party,Ciara,r&b
London Bridge,TWENTY88,r&b
Finding My Way Back,Jaheim,r&b
"Got Me Crazy (No Better Love) [feat. K Michelle, Rick Ross, Fabolous]",DJ E-Feezy,r&b
Bartender (feat. Akon),T-Pain,r&b
Never Alone,Tori Kelly,r&b
2 On (feat. ScHoolboy Q),Tinashe,r&b
Hold You,Gyptian,r&b
Ice Box,Omarion,r&b
Like You,Bow Wow,r&b
Start Over,Musiq Soulchild,r&b
It's So Easy,Phonte,r&b
Ride Wit Me,Nelly,r&b
7 Days,Craig David,r&b
Long Song Away,Kevin Ross,r&b
sobeautiful,Musiq Soulchild,r&b
GOOD MAN,Ne-Yo,r&b
Lifetime,Maxwell,r&b
It's Not Right But It's Okay,Whitney Houston,r&b
Addicted,VanJess,r&b
Give You More,Ledisi,r&b
Happily Ever After,Case,r&b
I Get Lonely,Janet Jackson,r&b
Love Inside,BJ The Chicago Kid,r&b
Goat 2.0 (feat. Wale),Eric Bellinger,r&b
BOSS,The Carters,r&b
Distance,Emily King,r&b
Every Kind Of Way,H.E.R.,r&b
I'm Goin' Down,Mary J. Blige,r&b
Prototype,Kevin Ross,r&b
Ascension (Don't Ever Wonder),Maxwell,r&b
Good Girlz,Pretty Ricky,r&b
Haven't You Heard,Patrice Rushen,r&b
#Beautiful,Mariah Carey,r&b
Love Don't Change,Jeremih,r&b
Drowning,Mario,r&b
A Couple Of Forevers,Chrisette Michele,r&b
Could've Been (feat. Bryson Tiller),H.E.R.,r&b
Song Goes Off,Trey Songz,r&b
7/11,Beyoncé,r&b
When You're Mad,Ne-Yo,r&b
I Wanna Know,Joe,r&b
Mr. Wrong,Mary J. Blige,r&b
Still,Mali Music,r&b
Killing Me Softly With His Song,Fugees,r&b
Spotless Mind,Jhene Aiko,r&b
Bonita,J Balvin,r&b
Colors of Love,Brian Culbertson,r&b
Ooh Yea (feat. Ty Dolla $ign),Fabolous,r&b
Blame It,Jamie Foxx,r&b
Settle For My Love,Patrice Rushen,r&b
Cute,DRAM,r&b
Kiss It Better,Rihanna,r&b
Fall For Your Type,Jamie Foxx,r&b
One Shot,Mabel,r&b
Drown,Ar'mon & Trey,r&b
KeeP IN tOUcH (feat. Bryson Tiller),Tory Lanez,r&b
Tennessee Whiskey,Chris Stapleton,r&b
"Touchin, Lovin (feat. Nicki Minaj)",Trey Songz,r&b
Nobody's Supposed to Be Here,Deborah Cox,r&b
All We Do,Trey Songz,r&b
Something About You,Majid Jordan,r&b
Teenage Fantasy,Jorja Smith,r&b
Me and Your Mama,Childish Gambino,r&b
Freak Like Me,Adina Howard,r&b
Lights On,H.E.R.,r&b
Maybe,Teyana Taylor,r&b
Luh Ya,Marsha Ambrosius,r&b
This Luv,Donell Jones,r&b
Roll (Burbank Funk),The Internet,r&b
Because Of You,Ne-Yo,r&b
"Any Time, Any Place",Janet Jackson,r&b
I Bring Me,Star Cast,r&b
Kisses Down Low,Kelly Rowland,r&b
$ecret,Goapele,r&b
Smooth Sailin',Leon Bridges,r&b
Emotions,Mariah Carey,r&b
goodnight n go,Ariana Grande,r&b
Name on It,Cassandra Lucas,r&b
"No, No, No Pt. 2",Destiny's Child,r&b
Used To,LeToya Luckett,r&b
Black and Blue,Elijah Blake,r&b
"Independent Women, Pt. 1",Destiny's Child,r&b
R.E.M,Ariana Grande,r&b
The Matrimony (feat. Usher),Wale,r&b
Don’t Give It Up,Six60,r&b
Humble Pie,Musiq Soulchild,r&b
As I Am,H.E.R.,r&b
Rihanna,Yxng Bane,r&b
No Sleeep,Janet Jackson,r&b
Feenin',Jodeci,r&b
successful,Ariana Grande,r&b
Drunk in Love,Beyoncé,r&b
everytime,Ariana Grande,r&b
Forever,Ar'mon & Trey,r&b
blazed (feat. Pharrell Williams),Ariana Grande,r&b
Love a Loser (feat. G-Eazy),Cassie,r&b
Masterpiece (Mona Lisa),Jazmine Sullivan,r&b
Who's Gonna (NOBODY),Chris Brown,r&b
Love All Over Me,Monica,r&b
Finally (feat. SWV),Bell Biv DeVoe,r&b
